"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Change in Rolling Seven-Day Average of COVID-19 Cases  - 14-Day Change","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","pc_av7dy_2wk_cases","TimeFrame","GeoVintage","Source","Location"
"County","White","IN","18181","=""18181""","-21.53","2021-01-14","","New York Times","United States"
"County","Whitley","IN","18183","=""18183""","39.08","2021-01-14","","New York Times","United States"
"County","Adair","IA","19001","=""19001""","-9.98","2021-01-14","","New York Times","United States"
"County","Adams","IA","19003","=""19003""","-35.39","2021-01-14","","New York Times","United States"
"County","Allamakee","IA","19005","=""19005""","-30.44","2021-01-14","","New York Times","United States"
"County","Appanoose","IA","19007","=""19007""","51.35","2021-01-14","","New York Times","United States"
"County","Audubon","IA","19009","=""19009""","-5.45","2021-01-14","","New York Times","United States"
"County","Benton","IA","19011","=""19011""","20.77","2021-01-14","","New York Times","United States"
"County","Black Hawk","IA","19013","=""19013""","30.84","2021-01-14","","New York Times","United States"
"County","Boone","IA","19015","=""19015""","-18.14","2021-01-14","","New York Times","United States"
"County","Bremer","IA","19017","=""19017""","44.12","2021-01-14","","New York Times","United States"
"County","Buchanan","IA","19019","=""19019""","50.09","2021-01-14","","New York Times","United States"
"County","Buena Vista","IA","19021","=""19021""","-29.30","2021-01-14","","New York Times","United States"
"County","Butler","IA","19023","=""19023""","90.50","2021-01-14","","New York Times","United States"
"County","Calhoun","IA","19025","=""19025""","44.19","2021-01-14","","New York Times","United States"
"County","Carroll","IA","19027","=""19027""","-24.64","2021-01-14","","New York Times","United States"
"County","Cass","IA","19029","=""19029""","-18.90","2021-01-14","","New York Times","United States"
"County","Cedar","IA","19031","=""19031""","-5.68","2021-01-14","","New York Times","United States"
"County","Cerro Gordo","IA","19033","=""19033""","21.55","2021-01-14","","New York Times","United States"
"County","Cherokee","IA","19035","=""19035""","22.24","2021-01-14","","New York Times","United States"
"County","Chickasaw","IA","19037","=""19037""","-3.50","2021-01-14","","New York Times","United States"
"County","Clarke","IA","19039","=""19039""","-11.83","2021-01-14","","New York Times","United States"
"County","Clay","IA","19041","=""19041""","15.84","2021-01-14","","New York Times","United States"
"County","Clayton","IA","19043","=""19043""","-33.29","2021-01-14","","New York Times","United States"
"County","Clinton","IA","19045","=""19045""","18.47","2021-01-14","","New York Times","United States"
"County","Crawford","IA","19047","=""19047""","-13.38","2021-01-14","","New York Times","United States"
"County","Dallas","IA","19049","=""19049""","54.70","2021-01-14","","New York Times","United States"
"County","Davis","IA","19051","=""19051""","-17.70","2021-01-14","","New York Times","United States"
"County","Decatur","IA","19053","=""19053""","-16.73","2021-01-14","","New York Times","United States"
"County","Delaware","IA","19055","=""19055""","2.80","2021-01-14","","New York Times","United States"
"County","Des Moines","IA","19057","=""19057""","0.00","2021-01-14","","New York Times","United States"
"County","Dickinson","IA","19059","=""19059""","47.64","2021-01-14","","New York Times","United States"
"County","Dubuque","IA","19061","=""19061""","28.85","2021-01-14","","New York Times","United States"
"County","Emmet","IA","19063","=""19063""","27.39","2021-01-14","","New York Times","United States"
"County","Fayette","IA","19065","=""19065""","-22.73","2021-01-14","","New York Times","United States"
"County","Floyd","IA","19067","=""19067""","43.76","2021-01-14","","New York Times","United States"
"County","Franklin","IA","19069","=""19069""","-12.29","2021-01-14","","New York Times","United States"
"County","Fremont","IA","19071","=""19071""","53.76","2021-01-14","","New York Times","United States"
"County","Greene","IA","19073","=""19073""","12.23","2021-01-14","","New York Times","United States"
"County","Grundy","IA","19075","=""19075""","-30.92","2021-01-14","","New York Times","United States"
"County","Guthrie","IA","19077","=""19077""","18.39","2021-01-14","","New York Times","United States"
"County","Hamilton","IA","19079","=""19079""","-33.33","2021-01-14","","New York Times","United States"
"County","Hancock","IA","19081","=""19081""","13.08","2021-01-14","","New York Times","United States"
"County","Hardin","IA","19083","=""19083""","-5.45","2021-01-14","","New York Times","United States"
"County","Harrison","IA","19085","=""19085""","-35.01","2021-01-14","","New York Times","United States"
"County","Henry","IA","19087","=""19087""","50.08","2021-01-14","","New York Times","United States"
"County","Howard","IA","19089","=""19089""","6.35","2021-01-14","","New York Times","United States"
"County","Humboldt","IA","19091","=""19091""","-49.01","2021-01-14","","New York Times","United States"
"County","Ida","IA","19093","=""19093""","13.55","2021-01-14","","New York Times","United States"
"County","Iowa","IA","19095","=""19095""","126.57","2021-01-14","","New York Times","United States"
"County","Jackson","IA","19097","=""19097""","80.00","2021-01-14","","New York Times","United States"
"County","Jasper","IA","19099","=""19099""","128.23","2021-01-14","","New York Times","United States"
"County","Jefferson","IA","19101","=""19101""","-12.09","2021-01-14","","New York Times","United States"
"County","Johnson","IA","19103","=""19103""","4.89","2021-01-14","","New York Times","United States"
"County","Jones","IA","19105","=""19105""","22.80","2021-01-14","","New York Times","United States"
"County","Keokuk","IA","19107","=""19107""","-24.09","2021-01-14","","New York Times","United States"
"County","Kossuth","IA","19109","=""19109""","-2.33","2021-01-14","","New York Times","United States"
"County","Lee","IA","19111","=""19111""","22.99","2021-01-14","","New York Times","United States"
"County","Linn","IA","19113","=""19113""","28.58","2021-01-14","","New York Times","United States"
"County","Louisa","IA","19115","=""19115""","-47.46","2021-01-14","","New York Times","United States"
"County","Lucas","IA","19117","=""19117""","-60.77","2021-01-14","","New York Times","United States"
"County","Lyon","IA","19119","=""19119""","-10.23","2021-01-14","","New York Times","United States"
"County","Madison","IA","19121","=""19121""","60.97","2021-01-14","","New York Times","United States"
"County","Mahaska","IA","19123","=""19123""","-21.52","2021-01-14","","New York Times","United States"
"County","Marion","IA","19125","=""19125""","-13.64","2021-01-14","","New York Times","United States"
"County","Marshall","IA","19127","=""19127""","-11.38","2021-01-14","","New York Times","United States"
"County","Mills","IA","19129","=""19129""","7.25","2021-01-14","","New York Times","United States"
"County","Mitchell","IA","19131","=""19131""","-22.73","2021-01-14","","New York Times","United States"
"County","Monona","IA","19133","=""19133""","663.95","2021-01-14","","New York Times","United States"
"County","Monroe","IA","19135","=""19135""","-17.87","2021-01-14","","New York Times","United States"
"County","Montgomery","IA","19137","=""19137""","-52.95","2021-01-14","","New York Times","United States"
"County","Muscatine","IA","19139","=""19139""","15.57","2021-01-14","","New York Times","United States"
"County","O'Brien","IA","19141","=""19141""","51.98","2021-01-14","","New York Times","United States"
"County","Osceola","IA","19143","=""19143""","13.16","2021-01-14","","New York Times","United States"
"County","Page","IA","19145","=""19145""","8.12","2021-01-14","","New York Times","United States"
"County","Palo Alto","IA","19147","=""19147""","43.16","2021-01-14","","New York Times","United States"
"County","Plymouth","IA","19149","=""19149""","-9.38","2021-01-14","","New York Times","United States"
"County","Pocahontas","IA","19151","=""19151""","-70.82","2021-01-14","","New York Times","United States"
"County","Polk","IA","19153","=""19153""","39.04","2021-01-14","","New York Times","United States"
"County","Pottawattamie","IA","19155","=""19155""","9.36","2021-01-14","","New York Times","United States"
"County","Poweshiek","IA","19157","=""19157""","28.19","2021-01-14","","New York Times","United States"
"County","Ringgold","IA","19159","=""19159""","153.23","2021-01-14","","New York Times","United States"
"County","Sac","IA","19161","=""19161""","43.00","2021-01-14","","New York Times","United States"
"County","Scott","IA","19163","=""19163""","12.73","2021-01-14","","New York Times","United States"
"County","Shelby","IA","19165","=""19165""","-10.02","2021-01-14","","New York Times","United States"
"County","Sioux","IA","19167","=""19167""","2.48","2021-01-14","","New York Times","United States"
"County","Story","IA","19169","=""19169""","60.27","2021-01-14","","New York Times","United States"
"County","Tama","IA","19171","=""19171""","0.00","2021-01-14","","New York Times","United States"
"County","Taylor","IA","19173","=""19173""","0.00","2021-01-14","","New York Times","United States"
"County","Union","IA","19175","=""19175""","-7.25","2021-01-14","","New York Times","United States"
"County","Van Buren","IA","19177","=""19177""","87.72","2021-01-14","","New York Times","United States"
"County","Wapello","IA","19179","=""19179""","12.16","2021-01-14","","New York Times","United States"
"County","Warren","IA","19181","=""19181""","37.55","2021-01-14","","New York Times","United States"
"County","Washington","IA","19183","=""19183""","33.73","2021-01-14","","New York Times","United States"
"County","Wayne","IA","19185","=""19185""","-71.33","2021-01-14","","New York Times","United States"
"County","Webster","IA","19187","=""19187""","-29.99","2021-01-14","","New York Times","United States"
"County","Winnebago","IA","19189","=""19189""","175.44","2021-01-14","","New York Times","United States"
"County","Winneshiek","IA","19191","=""19191""","69.00","2021-01-14","","New York Times","United States"
"County","Woodbury","IA","19193","=""19193""","3.53","2021-01-14","","New York Times","United States"
"County","Worth","IA","19195","=""19195""","-6.76","2021-01-14","","New York Times","United States"
"County","Wright","IA","19197","=""19197""","45.65","2021-01-14","","New York Times","United States"
"County","Allen","KS","20001","=""20001""","24.97","2021-01-14","","New York Times","United States"
"County","Anderson","KS","20003","=""20003""","-26.73","2021-01-14","","New York Times","United States"
"County","Atchison","KS","20005","=""20005""","-45.25","2021-01-14","","New York Times","United States"
"County","Barber","KS","20007","=""20007""","-20.99","2021-01-14","","New York Times","United States"
"County","Barton","KS","20009","=""20009""","-12.60","2021-01-14","","New York Times","United States"
"County","Bourbon","KS","20011","=""20011""","-4.36","2021-01-14","","New York Times","United States"
"County","Brown","KS","20013","=""20013""","-8.68","2021-01-14","","New York Times","United States"
